,URL,DB_name,Updated_date,Extracted_URLs
451,https://dbdb.io/db/kdb,Kdb+,"Dec. 14, 2018, 4:21 p.m.","['N/A', 'N/A', '/browse?compression=naive-record-level', '/browse?concurrency-control=deterministic-concurrency-control', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?indexes=btree', '/browse?isolation-levels=serializable', '/browse?joins=hash-join', '/browse?logging=physical-logging', '/browse?query-compilation=not-supported', '/browse?query-execution=vectorized-model', '/browse?query-interface=sql', '/browse?storage-architecture=hybrid', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-nothing', '/browse?views=not-supported', 'https://kx.com/', 'https://code.kx.com/', 'N/A', '/browse?country=US', 'N/A', 'N/A', 'N/A', '/browse?type=commercial', '/browse?supported=c', '/browse?os=linux', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Kdb%2B']"
452,https://dbdb.io/db/kekedb,KekeDB,"May 30, 2021, 3:57 p.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?indexes=btree', '/browse?query-interface=sql', '/browse?system-architecture=embedded', 'http://kekedb.sourceforge.net/', 'https://sourceforge.net/projects/kekedb/', 'N/A', '/browse?country=FI', 'N/A', '/browse?type=open-source', '/browse?programming=c', '/browse?supported=c', '/browse?os=linux', '/browse?license=gpl-v2']"
453,https://dbdb.io/db/kerf,Kerf,"June 9, 2018, 10:31 a.m.","['N/A', '/browse?query-interface=sql', 'http://www.kerfsoftware.com/', 'https://github.com/kevinlawler/kerf', 'https://github.com/kevinlawler/kerf/raw/master/manual/refmanual.pdf', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?os=android']"
454,https://dbdb.io/db/keydb,KeyDB,"Sept. 28, 2023, 7:12 p.m.","['N/A', 'N/A', '/browse?query-interface=custom-api', 'https://www.keydb.dev', 'https://github.com/JohnSully/KeyDB', 'https://github.com/JohnSully/KeyDB/wiki', 'https://twitter.com/realkeydb', 'N/A', '/browse?country=CA', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?derived=redis', '/browse?compatible=redis', '/browse?license=bsd']"
455,https://dbdb.io/db/kinetica,Kinetica,"Aug. 8, 2023, 2:09 p.m.","['N/A', 'N/A', '/browse?compression=dictionary-encoding', '/browse?data-model=relational', '/browse?hardware-acceleration=gpu', '/browse?indexes=btree', '/browse?joins=nested-loop-join', '/browse?query-compilation=not-supported', '/browse?query-execution=vectorized-model', '/browse?query-interface=sql', '/browse?storage-architecture=in-memory', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-nothing', 'https://www.kinetica.com/', 'https://www.kinetica.com/docs/index.html', 'https://twitter.com/KineticaHQ', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?supported=csharp', '/browse?os=linux', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Kinetica_(software)']"
456,https://dbdb.io/db/kingbase,Kingbase,"June 27, 2022, 9:34 a.m.","['N/A', 'https://www.kingbase.com.cn/', 'https://www.kingbase.com.cn/index/service/c_id/213.html', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=commercial', '/browse?license=proprietary']"
457,https://dbdb.io/db/kingdb,KingDB,"April 6, 2022, 12:30 p.m.","['N/A', 'N/A', '/browse?data-model=keyvalue', '/browse?query-interface=custom-api', '/browse?system-architecture=shared-everything', 'https://github.com/goossaert/kingdb', 'https://github.com/goossaert/kingdb', 'N/A', '/browse?country=NL', 'N/A', 'N/A', '/browse?type=hobby', '/browse?os=linux', '/browse?license=bsd']"
458,https://dbdb.io/db/kinto,Kinto,"June 27, 2022, 10:20 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=http-rest', '/browse?storage-architecture=disk-oriented', 'https://www.kinto-storage.org/', 'https://github.com/Kinto/kinto', 'https://docs.kinto-storage.org', 'N/A', '/browse?country=ES', 'N/A', '/browse?type=commercial', '/browse?programming=python', '/browse?embeds=postgresql', '/browse?license=mpl']"
459,https://dbdb.io/db/kirbybase,KirbyBase,"June 5, 2019, 11:12 p.m.","['N/A', 'N/A', '/browse?system-architecture=shared-everything', 'http://netpromi.com', 'https://github.com/weppos/kirbybase', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=python', '/browse?supported=python']"
460,https://dbdb.io/db/kitarodb,KitaroDB,"Jan. 6, 2022, 7:58 p.m.","['N/A', '/browse?data-model=keyvalue', '/browse?storage-architecture=disk-oriented', '/browse?storage-organization=indexed-sequential-access-method-isam', 'http://www.kitarodb.com/', 'http://www.kitarodb.com/learning/', 'https://twitter.com/KitaroDB', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?os=windows', '/browse?license=proprietary']"
461,https://dbdb.io/db/kognitio,Kognitio,"Jan. 6, 2022, 8 p.m.","['N/A', 'http://www.kognitio.com/', 'https://twitter.com/kognitio', 'N/A', '/browse?country=GB', '/browse?type=commercial', '/browse?license=proprietary']"
462,https://dbdb.io/db/krati,Krati,"June 1, 2018, 11:41 p.m.","['N/A', '/browse?checkpoints=consistent', '/browse?data-model=keyvalue', '/browse?indexes=hash-table', '/browse?storage-architecture=in-memory', 'http://sna-projects.com/krati', 'https://github.com/jingwei/krati', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?os=all-os-with-java-vm', '/browse?license=apache-v2']"
463,https://dbdb.io/db/ksqldb,ksqlDB,"June 27, 2022, 9:45 a.m.","['https://github.com/confluentinc/ksql/blob/master/LICENSE', 'N/A', '/browse?checkpoints=not-supported', '/browse?compression=naive-record-level', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?indexes=not-supported', '/browse?isolation-levels=not-supported', '/browse?logging=not-supported', '/browse?query-compilation=jit-compilation', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=log-structured', '/browse?system-architecture=shared-everything', 'https://ksqldb.io/', 'https://github.com/confluentinc/ksql', 'https://docs.ksqldb.io/', 'https://twitter.com/ksqlDB', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=java', '/browse?supported=java', '/browse?embeds=rocksdb', '/browse?license=proprietary']"
464,https://dbdb.io/db/kubl,Kubl,"Oct. 1, 2023, 7:23 p.m.","['N/A', '/browse?data-model=object-relational', '/browse?query-interface=sql', 'http://kubl.com', 'N/A', '/browse?country=FI', 'N/A', 'N/A', 'N/A', '/browse?type=commercial', '/browse?os=solaris', '/browse?license=proprietary']"
465,https://dbdb.io/db/kudu,Kudu,"Jan. 4, 2022, 12:27 p.m.","['N/A', 'N/A', '/browse?compression=dictionary-encoding', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=relational', '/browse?foreign-keys=not-supported', '/browse?indexes=not-supported', '/browse?isolation-levels=read-committed', '/browse?joins=not-supported', '/browse?logging=logical-logging', '/browse?query-compilation=jit-compilation', '/browse?query-execution=vectorized-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?system-architecture=shared-nothing', 'https://kudu.apache.org/', 'https://github.com/apache/kudu', 'https://kudu.apache.org/docs/', 'https://twitter.com/ApacheKudu', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=cplusplus', '/browse?supported=cplusplus', '/browse?inspired=calvin', '/browse?compatible=impala', '/browse?os=linux', '/browse?license=apache-v2', 'https://en.wikipedia.org/wiki/Apache_Kudu']"
466,https://dbdb.io/db/kunlun,Kunlun,"June 27, 2022, 9:45 a.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?system-architecture=shared-nothing', 'http://www.zettadb.com/', 'https://github.com/zettadb/kunlun', 'http://www.zettadb.com/docs', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=hobby', '/browse?programming=c', '/browse?supported=c', '/browse?derived=postgresql', '/browse?compatible=postgresql', '/browse?os=linux', '/browse?license=ccl']"
467,https://dbdb.io/db/kuzu,Kùzu,"Nov. 1, 2023, 9:16 a.m.","['N/A', '/browse?data-model=graph', '/browse?isolation-levels=serializable', '/browse?joins=worst-case-optimal-join', '/browse?query-interface=cypher', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?system-architecture=embedded', 'https://kuzudb.com/', 'https://github.com/kuzudb/kuzu', 'https://kuzudb.com/docs/getting-started.html', 'https://twitter.com/kuzudb', 'N/A', '/browse?country=CA', 'N/A', 'N/A', '/browse?type=academic', '/browse?programming=cplusplus', '/browse?os=linux', '/browse?license=mit']"
468,https://dbdb.io/db/kvdbio,kvdb.io,"Jan. 4, 2022, 12:33 p.m.","['N/A', '/browse?data-model=keyvalue', '/browse?query-interface=http-rest', 'https://kvdb.io/', 'https://kvdb.io/api/', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?embeds=badgerdb', '/browse?inspired=dynamodb', '/browse?os=hosted', '/browse?license=proprietary']"
469,https://dbdb.io/db/kvrocks,Kvrocks,"March 22, 2023, 10:04 a.m.","['/db/redis', '/browse?data-model=keyvalue', '/browse?isolation-levels=not-supported', '/browse?joins=not-supported', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=log-structured', '/browse?system-architecture=shared-nothing', 'https://kvrocks.apache.org/', 'https://github.com/KvrocksLabs/kvrocks', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?embeds=rocksdb', '/browse?compatible=redis', '/browse?os=linux', '/browse?license=apache-v2']"
470,https://dbdb.io/db/kylin,Kylin,"Jan. 3, 2022, 11:06 p.m.","['N/A', 'N/A', '/browse?compression=dictionary-encoding', '/browse?data-model=keyvalue', '/browse?foreign-keys=supported', '/browse?joins=hash-join', '/browse?query-compilation=code-generation', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=decomposition-storage-model-columnar', '/browse?system-architecture=shared-disk', 'http://www.kylin.io/', 'https://github.com/apache/kylin', 'http://kylin.apache.org/docs/', 'https://twitter.com/ApacheKylin', 'N/A', '/browse?country=CN', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=java', '/browse?embeds=hive', '/browse?license=apache-v2', 'https://en.wikipedia.org/wiki/Apache_Kylin']"
471,https://dbdb.io/db/kyoto-cabinet,Kyoto Cabinet,"Dec. 11, 2018, 4:19 p.m.","['N/A', 'N/A', '/browse?checkpoints=blocking', '/browse?compression=naive-record-level', '/browse?concurrency-control=not-supported', '/browse?data-model=keyvalue', '/browse?foreign-keys=not-supported', '/browse?indexes=btree', '/browse?isolation-levels=read-uncommitted', '/browse?joins=not-supported', '/browse?logging=shadow-paging', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?stored-procedures=not-supported', '/browse?system-architecture=embedded', '/browse?views=not-supported', 'http://fallabs.com/kyotocabinet/', 'https://fallabs.com/kyotocabinet/pkg/', 'http://fallabs.com/kyotocabinet/api/', 'N/A', '/browse?country=JP', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=cplusplus', '/browse?supported=c', '/browse?inspired=tokyo-cabinet', '/browse?os=bsd', '/browse?license=gpl-v3', 'https://en.wikipedia.org/wiki/Tokyo_Cabinet_and_Kyoto_Cabinet']"
472,https://dbdb.io/db/kyoto-tycoon,Kyoto Tycoon,"July 19, 2019, 12:08 a.m.","['N/A', '/browse?data-model=keyvalue', 'http://fallabs.com/kyototycoon/', '/browse?country=JP', '/browse?type=open-source', '/browse?embeds=kyoto-cabinet']"
473,https://dbdb.io/db/lancedb,LanceDB,"July 26, 2023, 5:36 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=custom-api', '/browse?storage-format=custom', '/browse?system-architecture=shared-everything', 'https://lancedb.com/', 'https://github.com/lancedb/lancedb', 'https://lancedb.github.io/lancedb/', 'https://twitter.com/lancedb', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=rust', '/browse?supported=javascript', '/browse?os=linux', '/browse?license=apache-v2']"
474,https://dbdb.io/db/lazer,Lazer,"Jan. 1, 2019, 12:40 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://github.com/Greg0/Lazer-Database', 'https://github.com/Greg0/Lazer-Database', 'N/A', '/browse?country=PL', 'N/A', '/browse?type=open-source', '/browse?programming=php', '/browse?supported=php', '/browse?os=linux', '/browse?license=mit']"
475,https://dbdb.io/db/lazydb,LazyDB,"Jan. 3, 2022, 11:05 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=custom-api', '/browse?stored-procedures=supported', 'https://lazydb.com/', 'https://lazydb.com/doc/', 'https://twitter.com/TheLazyDB', 'N/A', '/browse?country=FR', 'N/A', '/browse?type=commercial', '/browse?supported=lua', '/browse?os=hosted', '/browse?license=proprietary']"
476,https://dbdb.io/db/lealone,Lealone,"Oct. 1, 2023, 8:31 p.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?system-architecture=shared-nothing', 'http://lealone.org/', 'https://github.com/lealone/Lealone', 'https://github.com/lealone/Lealone/tree/master/docs', '/browse?country=CN', 'N/A', '/browse?type=hobby', '/browse?programming=java', '/browse?derived=h2', '/browse?compatible=mongodb', '/browse?license=epl']"
477,https://dbdb.io/db/leanstore,LeanStore,"Jan. 12, 2021, 9:41 a.m.","['N/A', '/browse?data-model=keyvalue', '/browse?indexes=btree', '/browse?logging=physiological-logging', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'http://leanstore.io/', 'https://github.com/leanstore/leanstore', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=academic', '/browse?programming=cplusplus', '/browse?supported=cplusplus', '/browse?os=linux', '/browse?license=mit']"
478,https://dbdb.io/db/leanxcale,LeanXcale,"Jan. 6, 2022, 7:59 p.m.","['N/A', '/browse?data-model=relational', '/browse?query-interface=sql', 'http://www.leanxcale.com/', 'https://twitter.com/LeanXcale', 'N/A', '/browse?country=ES', 'N/A', '/browse?type=academic']"
479,https://dbdb.io/db/leap,LEAP,"May 8, 2022, 8:41 p.m.","['N/A', '/browse?data-model=relational', 'http://leap.sourceforge.net/', 'https://sourceforge.net/projects/leap/', 'http://leap.sourceforge.net/page3.html', 'N/A', '/browse?country=GB', 'N/A', '/browse?type=educational', '/browse?programming=c', '/browse?license=gpl-v2']"
480,https://dbdb.io/db/ledisdb,LedisDB,"Sept. 28, 2023, 7:18 p.m.","['N/A', 'N/A', '/browse?checkpoints=non-blocking', '/browse?compression=dictionary-encoding', '/browse?concurrency-control=not-supported', '/browse?data-model=keyvalue', '/browse?foreign-keys=not-supported', '/browse?indexes=skip-list', '/browse?isolation-levels=not-supported', '/browse?joins=not-supported', '/browse?logging=logical-logging', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=log-structured', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-nothing', '/browse?views=not-supported', 'http://ledisdb.com/', 'https://github.com/siddontang/ledisdb', 'https://github.com/siddontang/ledisdb/wiki', 'N/A', '/browse?country=CN', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=go-lang', '/browse?supported=c', '/browse?embeds=leveldb', '/browse?inspired=ssdb', '/browse?compatible=redis', '/browse?os=linux', '/browse?license=mit']"
481,https://dbdb.io/db/lesbiandb,LesbianDB,"March 8, 2023, 5:21 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?indexes=hash-table', '/browse?query-interface=custom-api', '/browse?system-architecture=shared-everything', 'https://github.com/jessielesbian/LesbianDB-v2.1', 'https://github.com/jessielesbian/LesbianDB-v2.1', 'N/A', '/browse?country=US', 'N/A', '/browse?type=hobby', '/browse?programming=csharp', '/browse?supported=csharp', '/browse?embeds=leveldb', '/browse?os=windows', '/browse?license=agpl-v3']"
482,https://dbdb.io/db/leveldb,LevelDB,"Jan. 2, 2022, 9:32 p.m.","['N/A', 'N/A', '/browse?checkpoints=blocking', '/browse?compression=naive-record-level', '/browse?concurrency-control=two-phase-locking-deadlock-prevention', '/browse?data-model=keyvalue', '/browse?indexes=skip-list', '/browse?isolation-levels=snapshot-isolation', '/browse?joins=not-supported', '/browse?logging=logical-logging', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=log-structured', '/browse?stored-procedures=not-supported', '/browse?system-architecture=embedded', '/browse?views=not-supported', 'http://leveldb.org/', 'https://github.com/google/leveldb', 'https://twitter.com/LevelDB', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=cplusplus', '/browse?supported=cplusplus', '/browse?derived=cloud-bigtable', '/browse?os=bsd', '/browse?license=bsd', 'https://en.wikipedia.org/wiki/LevelDB']"
483,https://dbdb.io/db/libmdbx,libmdbx,"Dec. 8, 2019, 9:53 p.m.","['/db/lmdb', 'N/A', '/browse?data-model=keyvalue', '/browse?system-architecture=embedded', 'https://abf.io/erthink/libmdbx', 'https://abf.io/erthink/libmdbx', 'N/A', '/browse?country=RU', 'N/A', '/browse?type=open-source', '/browse?derived=lmdb', '/browse?license=openldap-public-license']"
484,https://dbdb.io/db/libsql,libSQL,"Nov. 9, 2023, 10:06 p.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?indexes=btree', '/browse?joins=nested-loop-join', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://libsql.org/', 'https://github.com/libsql/libsql', 'https://docs.turso.tech/libsql/', 'https://twitter.com/libsqlhq', 'N/A', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?derived=sqlite', '/browse?compatible=sqlite', '/browse?os=linux', '/browse?license=mit']"
485,https://dbdb.io/db/lightcloud,LightCloud,"Oct. 1, 2023, 7:19 p.m.","['N/A', 'N/A', '/browse?data-model=keyvalue', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=shared-nothing', 'http://opensource.plurk.com/LightCloud/', 'N/A', '/browse?country=TW', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=python', '/browse?derived=tokyo-tyrant']"
486,https://dbdb.io/db/lightdb,LightDB,"Dec. 7, 2023, 2:59 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://lightdb.readthedocs.io', 'https://github.com/Fl1yd/LightDB', 'https://lightdb.readthedocs.io', 'N/A', '/browse?country=KZ', 'N/A', '/browse?type=hobby', '/browse?programming=python', '/browse?supported=python']"
487,https://dbdb.io/db/lincks,LINCKS,"May 26, 2018, 8:31 p.m.","['N/A', '/browse?data-model=object-oriented', 'https://web.archive.org/web/19970804193845/http://www.ida.liu.se/~lincks/', 'N/A', '/browse?country=SE', 'N/A', '/browse?type=academic', '/browse?os=solaris', '/browse?license=gpl-v2']"
488,https://dbdb.io/db/lindb,LinDB,"May 6, 2020, 9:50 a.m.","['N/A', 'N/A', '/browse?compression=bitmap-encoding', '/browse?concurrency-control=not-supported', '/browse?data-model=column-family', '/browse?foreign-keys=not-supported', '/browse?query-interface=sql', '/browse?system-architecture=shared-nothing', 'https://lindb.io/', 'https://github.com/eleme/lindb', 'https://github.com/eleme/lindb/wiki', 'N/A', '/browse?country=CN', 'N/A', '/browse?type=open-source', '/browse?programming=go-lang', '/browse?supported=sql', '/browse?embeds=etcd', '/browse?inspired=influxdb', '/browse?license=apache-v2']"
489,https://dbdb.io/db/lineairdb,LineairDB,"Dec. 16, 2021, 9:58 a.m.","['N/A', '/browse?data-model=keyvalue', '/browse?isolation-levels=serializable', '/browse?query-interface=custom-api', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://github.com/LineairDB/LineairDB', 'https://github.com/LineairDB/LineairDB', 'https://lineairdb.github.io/LineairDB/', 'N/A', '/browse?country=JP', 'N/A', '/browse?type=open-source', '/browse?programming=cplusplus', '/browse?supported=cplusplus', '/browse?inspired=silo', '/browse?os=linux', '/browse?license=apache-v2']"
490,https://dbdb.io/db/lingodb,LingoDB,"June 16, 2023, 12:46 p.m.","['N/A', '/browse?data-model=relational', '/browse?hardware-acceleration=gpu', '/browse?query-compilation=jit-compilation', '/browse?query-interface=sql', '/browse?system-architecture=shared-everything', 'https://www.lingo-db.com/', 'https://github.com/lingo-db/lingo-db', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=academic', '/browse?programming=c', '/browse?os=linux', '/browse?license=mit']"
491,https://dbdb.io/db/linter,Linter,"June 27, 2022, 9:46 a.m.","['N/A', 'N/A', '/browse?concurrency-control=two-phase-locking-deadlock-detection', '/browse?data-model=relational', '/browse?foreign-keys=supported', '/browse?indexes=btree', '/browse?isolation-levels=read-committed', '/browse?logging=physical-logging', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?storage-organization=sorted-files', '/browse?stored-procedures=supported', '/browse?system-architecture=shared-everything', '/browse?views=virtual-views', 'http://www.lintersql.com', 'https://www.lintersql.com/ru/documentations/6.0.17.86/manual/', 'N/A', '/browse?country=RU', 'N/A', '/browse?type=commercial', '/browse?supported=c', '/browse?os=linux', '/browse?license=proprietary', 'https://en.wikipedia.org/wiki/Linter_SQL_RDBMS']"
492,https://dbdb.io/db/litedb,LiteDB,"June 27, 2022, 9:47 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?query-interface=sql', '/browse?storage-architecture=disk-oriented', '/browse?system-architecture=embedded', 'http://www.litedb.org', 'https://github.com/mbdavid/LiteDB', 'https://www.litedb.org/docs/', 'N/A', '/browse?country=BR', 'N/A', '/browse?type=open-source', '/browse?programming=csharp', '/browse?supported=csharp', '/browse?os=windows', '/browse?license=mit']"
493,https://dbdb.io/db/littled,LittleD,"April 26, 2018, 11:17 a.m.","['N/A', 'https://github.com/graemedouglas/LittleD', 'https://github.com/graemedouglas/LittleD', 'N/A', '/browse?country=CA', '/browse?type=open-source', '/browse?license=apache-v2']"
494,https://dbdb.io/db/llamadb,LlamaDB,"May 16, 2018, 7:20 p.m.","['N/A', 'https://github.com/nukep/llamadb/', 'https://github.com/nukep/llamadb/', 'N/A', '/browse?country=CA', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=rust', '/browse?license=mit']"
495,https://dbdb.io/db/lmdb,LMDB,"Nov. 20, 2023, 10:21 a.m.","['N/A', '/db/berkeley-db', '/browse?concurrency-control=multi-version-concurrency-control-mvcc', '/browse?data-model=keyvalue', '/browse?indexes=btree', '/browse?isolation-levels=serializable', '/browse?joins=not-supported', '/browse?logging=shadow-paging', '/browse?parallel-execution=intra-operator', '/browse?query-compilation=not-supported', '/browse?query-execution=tuple-at-a-time-model', '/browse?query-interface=custom-api', '/browse?storage-architecture=in-memory', '/browse?storage-model=custom', '/browse?stored-procedures=not-supported', '/browse?system-architecture=shared-everything', '/browse?views=not-supported', 'https://symas.com/lmdb/technical/', 'http://www.openldap.org/software/repo.html', 'http://www.lmdb.tech/doc/', 'https://twitter.com/hyc_symas', 'N/A', '/browse?country=IE', 'N/A', 'N/A', '/browse?type=commercial', '/browse?programming=c', '/browse?supported=c', '/browse?inspired=berkeley-db', '/browse?os=aix', '/browse?license=openldap-public-license', 'https://en.wikipedia.org/wiki/Lightning_Memory-Mapped_Database']"
496,https://dbdb.io/db/lnx-dbms,LNX-DBMS,"May 17, 2018, 10:19 p.m.","['N/A', '/browse?data-model=relational', 'http://www.suse.de/kommerz/LNX_Titel.html', 'N/A', '/browse?country=DE', 'N/A', '/browse?type=commercial', '/browse?supported=c']"
497,https://dbdb.io/db/localsql,LocalSQL,"Dec. 29, 2019, 6:22 p.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?indexes=btree', '/browse?query-interface=sql', '/browse?system-architecture=embedded', 'http://localsql.sourceforge.net/', 'https://sourceforge.net/projects/localsql/', 'http://localsql.sourceforge.net/README', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source', '/browse?license=lgpl-v2']"
498,https://dbdb.io/db/locustdb,LocustDB,"Jan. 9, 2022, 8:18 a.m.","['N/A', '/browse?data-model=relational', 'https://github.com/cswinter/LocustDB', 'https://twitter.com/ClemensWinter', 'N/A', '/browse?country=US', 'N/A', '/browse?type=open-source', '/browse?programming=rust', '/browse?embeds=rocksdb']"
499,https://dbdb.io/db/logicblox,LogicBlox,"March 15, 2023, 10:56 a.m.","['N/A', 'N/A', '/browse?joins=worst-case-optimal-join', '/browse?query-interface=datalog', 'http://www.logicblox.com/', 'https://twitter.com/logicblox', '/browse?country=US', 'N/A', '/browse?type=commercial', '/browse?license=proprietary']"
500,https://dbdb.io/db/lokijs,LokiJS,"Sept. 28, 2023, 8:34 p.m.","['N/A', 'N/A', '/browse?data-model=document-xml', '/browse?storage-architecture=in-memory', '/browse?system-architecture=embedded', 'http://lokijs.org/', 'https://github.com/techfort/LokiJS', 'http://techfort.github.io/LokiJS/', 'N/A', '/browse?country=IE', 'N/A', 'N/A', '/browse?type=hobby', '/browse?programming=javascript']"
501,https://dbdb.io/db/lonadb,LonaDB,"Sept. 26, 2023, 5:08 p.m.","['N/A', '/browse?data-model=document-xml', '/browse?system-architecture=shared-everything', 'https://lona.js.org/', 'https://github.com/LonaDB/Hadro', 'https://lona.js.org/guide/getting-started.html', 'https://twitter.com/lona_devs', 'N/A', '/browse?country=DE', 'N/A', 'N/A', '/browse?type=hobby', '/browse?programming=javascript', '/browse?license=agpl-v3']"
502,https://dbdb.io/db/lovefield,Lovefield,"Oct. 1, 2023, 1:42 p.m.","['N/A', 'N/A', '/browse?data-model=relational', '/browse?query-interface=sql', '/browse?storage-model=n-ary-storage-model-rowrecord', '/browse?system-architecture=embedded', 'https://google.github.io/lovefield/', 'https://github.com/google/lovefield', 'N/A', '/browse?country=US', 'N/A', 'N/A', '/browse?type=open-source', '/browse?programming=javascript', '/browse?license=apache-v2']"
503,https://dbdb.io/db/lowdb,LowDB,"Jan. 7, 2022, 9:35 a.m.","['N/A', '/browse?data-model=document-xml', '/browse?system-architecture=embedded', 'https://github.com/typicode/lowdb', 'https://github.com/typicode/lowdb', 'https://twitter.com/typicode', 'N/A', '/browse?type=open-source', '/browse?programming=javascript', '/browse?supported=javascript', '/browse?license=mit']"
